page,section,current_file,media_type,dimensions,weight_kb,related_text,what_text_claims,what_media_shows,correspondence_0_5,deception_risk,technical_quality,repetition_count,distinct_contexts,needs_replacement,required_source,stock_allowed,real_media_required,recommended_action,issue_codes,origin,languages
index.html,digital-assets [video-poster],__MISSING_POSTER__,image,n/a,0,"Digital Assets Property, Settled with Precision For qualifying clients, our specialized team facilitates property acquisition using digital assets (USDC, USDT, BTC) exclusively through regulated channels, with full KYC/A","Property, Settled with Precision",El elemento <video> del bloque 'Digital Assets' no declara poster.,0,medio,n/a,1,1,no,Fotograma documental,no,no,Anadir poster al <video> o retirar el bloque de video.,MISSING_POSTER,N/A,en|es|ar|zh
index.html,dual [empty-section],(ninguno),missing,n/a,0,"Seccion de 688 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=688px, 1920x1080=688px, 390x844=681px, 768x1024=499px",Bloque narrativo 'dual' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,infra [empty-section],(ninguno),missing,n/a,0,"Seccion de 753 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=753px, 1920x1080=753px, 390x844=1344px, 768x1024=886px",Bloque narrativo 'infra' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,insights-home [empty-section],(ninguno),missing,n/a,0,"Seccion de 543 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=543px, 1920x1080=543px, 390x844=630px, 768x1024=450px",Bloque narrativo 'insights-home' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,journey [empty-section],(ninguno),missing,n/a,0,"Seccion de 719 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=719px, 1920x1080=719px, 390x844=1106px, 768x1024=1030px",Bloque narrativo 'journey' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,presence [empty-section],(ninguno),missing,n/a,0,"Seccion de 913 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=913px, 1920x1080=913px, 390x844=1447px, 768x1024=978px",Bloque narrativo 'presence' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,private-desk [empty-section],(ninguno),missing,n/a,0,"Seccion de 591 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=591px, 1920x1080=591px, 390x844=476px, 768x1024=433px",Bloque narrativo 'private-desk' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,xr_block cs_gray2_bg [empty-section],(ninguno),missing,n/a,0,"Seccion de 701 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=701px, 1920x1080=701px, 390x844=1440px, 768x1024=960px",Bloque narrativo 'xr_block cs_gray2_bg' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
insights/capital-halted-projects/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
insights/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
insights/index.html,sectors [empty-section],(ninguno),missing,n/a,0,"Seccion de 856 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=856px, 1920x1080=856px, 390x844=1979px, 768x1024=1320px",Bloque narrativo 'sectors' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
insights/international-establishment/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
insights/operational-hospitality/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
insights/territorial-land/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/cf-confidential-portfolio/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/lp-ashima-masterplan/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/lp-land-11m/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/pa-quarry-license/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/submit/index.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 1560 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=1560px, 1920x1080=1560px, 390x844=2099px, 768x1024=1503px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
opportunities/submit/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
opportunities/submit/index.html,cs_gray2_bg [empty-section],(ninguno),missing,n/a,0,"Seccion de 500 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=500px, 1920x1080=500px, 390x844=573px, 768x1024=410px",Bloque narrativo 'cs_gray2_bg' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
private-enquiry/index.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 896 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=896px, 1920x1080=896px, 390x844=1083px, 768x1024=811px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
private-enquiry/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
property-details.html,(root) [img],assets/img/property-banner.jpg,image,1416x670,264,,(bloque sin titulo),Banner de propiedad de la plantilla 1416x670.,2,medio,"OK (1416x670, 264 KB)",8,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
property-details.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
property-details.html,floor-1 [img],assets/img/floor-plan-2.png,image,547x460,83,,(bloque sin titulo),Plano de planta generico de la plantilla.,2,medio,"OK (547x460, 83 KB)",4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
